Dialogue History,Acts,Belief,Entity,BoW,DB Consistency,Confidence,RANDOM_accuracy,RANDOM_precision,RANDOM_recall,RANDOM_f1,THRESHOLD_accuracy,THRESHOLD_precision,THRESHOLD_recall,THRESHOLD_f1,MAJORITY_accuracy,MAJORITY_precision,MAJORITY_recall,MAJORITY_f1,LOGIT_accuracy,LOGIT_precision,LOGIT_recall,LOGIT_f1,Best Model,Best F1
0,False,True,False,False,False,act + entity,0.25885416666666666,0.2552083333333333,0.18002804487179486,0.19098821271929825,0.43549107142857135,0.4434895833333332,0.41801358363858365,0.3405573593073593,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,LOGIT,0.42843896205965165
1,False,False,True,False,False,entity,0.13675595238095237,0.11597222222222224,0.07056719322344322,0.06618814192343604,0.43549107142857135,0.4434895833333332,0.41801358363858365,0.3405573593073593,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,LOGIT,0.42843896205965165
0,False,True,True,True,False,act + entity,0.24985119047619045,0.21744791666666666,0.14752747252747253,0.14872102723665223,0.43549107142857135,0.4434895833333332,0.41801358363858365,0.3405573593073593,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,LOGIT,0.42843896205965165
2,False,True,False,True,True,act,0.20617559523809526,0.18229166666666666,0.08913976648351649,0.10460265246449456,0.43549107142857135,0.4434895833333332,0.41801358363858365,0.3405573593073593,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,LOGIT,0.42843896205965165
0,True,False,True,False,False,act,0.2575148809523809,0.23758680555555556,0.1887324481074481,0.18403284559437813,0.43549107142857135,0.4434895833333332,0.41801358363858365,0.3405573593073593,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,LOGIT,0.42843896205965165
0,True,False,False,False,False,none,0.2495535714285714,0.19652777777777777,0.1499360882173382,0.1521939038773404,0.43549107142857135,0.4434895833333332,0.41801358363858365,0.3405573593073593,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,LOGIT,0.42843896205965165
1,True,False,False,False,False,none,0.26949404761904766,0.28385416666666663,0.17569253663003662,0.19630091619981327,0.43549107142857135,0.4434895833333332,0.41801358363858365,0.3405573593073593,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.755059523809524,0.37194940476190486,0.48660714285714285,0.4171294382501278,MAJORITY,0.42843896205965165
2,False,False,True,True,False,entity,0.34114583333333337,0.2912326388888889,0.219623778998779,0.232718764589169,0.43549107142857135,0.4434895833333332,0.41801358363858365,0.3405573593073593,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,LOGIT,0.42843896205965165
0,True,False,False,True,True,entity,0.2531994047619047,0.20486111111111113,0.1462110805860806,0.1532137635756057,0.43549107142857135,0.4434895833333332,0.41801358363858365,0.3405573593073593,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,LOGIT,0.42843896205965165
0,False,False,True,True,True,act,0.20944940476190474,0.13671875,0.1334878663003663,0.10867737246413717,0.43549107142857135,0.4434895833333332,0.41801358363858365,0.3405573593073593,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,0.762872023809524,0.381436011904762,0.5,0.42843896205965165,LOGIT,0.42843896205965165
