Dialogue History,Acts,Belief,Entity,BoW,DB Consistency,Confidence,RANDOM_accuracy,RANDOM_precision,RANDOM_recall,RANDOM_f1,THRESHOLD_accuracy,THRESHOLD_precision,THRESHOLD_recall,THRESHOLD_f1,MAJORITY_accuracy,MAJORITY_precision,MAJORITY_recall,MAJORITY_f1,LOGIT_accuracy,LOGIT_precision,LOGIT_recall,LOGIT_f1,Best Model,Best F1
1,False,True,False,True,True,act + entity,0.48759811616954474,0.45765306122448984,0.4278083028083029,0.3845804988662131,0.4610675039246468,0.5538548752834468,0.6510989010989011,0.411734693877551,0.8002354788069075,0.40011773940345374,0.5,0.44085133468592114,0.8002354788069075,0.40011773940345374,0.5,0.44085133468592114,LOGIT,0.44085133468592114
1,True,False,False,False,True,act + entity,0.60298273155416,0.5474489795918367,0.527014652014652,0.48605442176870756,0.4610675039246468,0.5538548752834468,0.6510989010989011,0.411734693877551,0.8002354788069075,0.40011773940345374,0.5,0.44085133468592114,0.6991365777080063,0.4496598639455783,0.5595238095238095,0.43897044197796076,RANDOM,0.48605442176870756
1,True,False,False,True,False,act + entity,0.4901883830455259,0.4065476190476191,0.480006105006105,0.3791083657543285,0.4610675039246468,0.5538548752834468,0.6510989010989011,0.411734693877551,0.8002354788069075,0.40011773940345374,0.5,0.44085133468592114,0.7782574568288855,0.3991187384044527,0.4880952380952381,0.4343917073567286,MAJORITY,0.44085133468592114
0,False,True,False,False,True,entity,0.49709576138147565,0.4988095238095238,0.589133089133089,0.43284184487192007,0.4610675039246468,0.5538548752834468,0.6510989010989011,0.411734693877551,0.8002354788069075,0.40011773940345374,0.5,0.44085133468592114,0.4039246467817897,0.33027210884353736,0.36492673992673996,0.2920117322291235,MAJORITY,0.44085133468592114
1,False,False,False,False,False,act,0.5039246467817896,0.5317460317460317,0.5665445665445665,0.44684720041862896,0.4610675039246468,0.5538548752834468,0.6510989010989011,0.411734693877551,0.8002354788069075,0.40011773940345374,0.5,0.44085133468592114,0.8892464678178964,0.6758503401360544,0.75,0.6910698463330043,LOGIT,0.6910698463330043
0,False,False,True,True,False,none,0.45164835164835165,0.5059523809523809,0.4372710622710622,0.40038066508654746,0.4610675039246468,0.5538548752834468,0.6510989010989011,0.411734693877551,0.8002354788069075,0.40011773940345374,0.5,0.44085133468592114,0.6823390894819467,0.3874167499167499,0.431013431013431,0.40002132402570834,MAJORITY,0.44085133468592114
0,False,True,True,False,False,act + entity,0.3620879120879121,0.36975623582766437,0.3301282051282051,0.28690476190476183,0.4610675039246468,0.5538548752834468,0.6510989010989011,0.411734693877551,0.8002354788069075,0.40011773940345374,0.5,0.44085133468592114,0.6281789638932496,0.5748299319727891,0.5306776556776557,0.5071195846759757,LOGIT,0.5071195846759757
0,True,True,True,True,False,entity,0.491679748822606,0.40773809523809523,0.3746947496947497,0.3554878091587512,0.4610675039246468,0.5538548752834468,0.6510989010989011,0.411734693877551,0.8002354788069075,0.40011773940345374,0.5,0.44085133468592114,0.7496860282574568,0.3973330241187384,0.4722222222222222,0.42554606383616245,MAJORITY,0.44085133468592114
0,True,False,True,False,False,none,0.5305337519623234,0.42568027210884357,0.5364774114774115,0.39710884353741494,0.4610675039246468,0.5538548752834468,0.6510989010989011,0.411734693877551,0.8002354788069075,0.40011773940345374,0.5,0.44085133468592114,0.5883830455259027,0.36684109541252397,0.3734737484737485,0.35707859392069924,MAJORITY,0.44085133468592114
1,True,False,False,False,True,act,0.5519623233908948,0.4375850340136055,0.5483821733821733,0.413265306122449,0.4610675039246468,0.5538548752834468,0.6510989010989011,0.411734693877551,0.8002354788069075,0.40011773940345374,0.5,0.44085133468592114,0.6991365777080063,0.4496598639455783,0.5595238095238095,0.43897044197796076,MAJORITY,0.44085133468592114
2,True,False,False,False,False,none,0.5452904238618524,0.42261904761904756,0.4813797313797314,0.39702380952380956,0.4610675039246468,0.5538548752834468,0.6510989010989011,0.411734693877551,0.8002354788069075,0.40011773940345374,0.5,0.44085133468592114,0.674646781789639,0.4508547008547009,0.5460927960927962,0.4482141709585318,LOGIT,0.4482141709585318
0,True,False,True,True,False,act + entity,0.5401883830455259,0.5780612244897958,0.6729242979242979,0.49846938775510197,0.4610675039246468,0.5538548752834468,0.6510989010989011,0.411734693877551,0.8002354788069075,0.40011773940345374,0.5,0.44085133468592114,0.7782574568288855,0.3991187384044527,0.4880952380952381,0.4343917073567286,RANDOM,0.49846938775510197
2,False,True,False,False,True,act + entity,0.30439560439560437,0.3208333333333333,0.28052503052503047,0.24107142857142858,0.4610675039246468,0.5538548752834468,0.6510989010989011,0.411734693877551,0.8002354788069075,0.40011773940345374,0.5,0.44085133468592114,0.7672684458398745,0.5020408163265306,0.5833333333333333,0.51961035344494,LOGIT,0.51961035344494
0,False,False,False,True,True,act + entity,0.4468602825745683,0.3964285714285714,0.4584859584859585,0.35385487528344667,0.4610675039246468,0.5538548752834468,0.6510989010989011,0.411734693877551,0.8002354788069075,0.40011773940345374,0.5,0.44085133468592114,0.7463893249607534,0.39529478458049894,0.46825396825396826,0.4236583522297807,MAJORITY,0.44085133468592114
0,False,True,True,False,False,none,0.5409733124018838,0.48710317460317454,0.4745115995115995,0.4287987922441704,0.4610675039246468,0.5538548752834468,0.6510989010989011,0.411734693877551,0.8002354788069075,0.40011773940345374,0.5,0.44085133468592114,0.4753532182103611,0.4588435374149659,0.3827838827838828,0.3872498274672188,MAJORITY,0.44085133468592114
2,True,False,False,True,False,act,0.3912087912087912,0.4119897959183674,0.49923687423687424,0.33368333838258646,0.4610675039246468,0.5538548752834468,0.6510989010989011,0.411734693877551,0.8002354788069075,0.40011773940345374,0.5,0.44085133468592114,0.7892464678178965,0.39965986394557823,0.49404761904761907,0.4377560965906831,MAJORITY,0.44085133468592114
1,False,False,False,True,False,none,0.3924646781789639,0.365391156462585,0.2799145299145299,0.2844918669222075,0.4610675039246468,0.5538548752834468,0.6510989010989011,0.411734693877551,0.8002354788069075,0.40011773940345374,0.5,0.44085133468592114,0.7782574568288855,0.3991187384044527,0.4880952380952381,0.4343917073567286,MAJORITY,0.44085133468592114
0,True,True,False,False,False,act + entity,0.38273155416012555,0.3861111111111111,0.3475274725274725,0.30674563531706384,0.4610675039246468,0.5538548752834468,0.6510989010989011,0.411734693877551,0.8002354788069075,0.40011773940345374,0.5,0.44085133468592114,0.6526687598116169,0.4263649049363335,0.46871184371184377,0.4040173694309033,MAJORITY,0.44085133468592114
0,False,True,False,False,True,none,0.512087912087912,0.5691326530612244,0.6460622710622711,0.47566833751044274,0.4610675039246468,0.5538548752834468,0.6510989010989011,0.411734693877551,0.8002354788069075,0.40011773940345374,0.5,0.44085133468592114,0.43249607535321827,0.3659863945578231,0.3827838827838828,0.31582125603864736,RANDOM,0.47566833751044274
0,True,False,True,True,False,none,0.5113029827315543,0.4509920634920635,0.43879731379731374,0.38009931245225365,0.4610675039246468,0.5538548752834468,0.6510989010989011,0.411734693877551,0.8002354788069075,0.40011773940345374,0.5,0.44085133468592114,0.7354003139717424,0.3947536590393734,0.46230158730158727,0.42029396299582633,MAJORITY,0.44085133468592114
0,True,False,False,False,True,entity,0.5631868131868132,0.4982142857142858,0.5666971916971917,0.45446136987490365,0.4610675039246468,0.5538548752834468,0.6510989010989011,0.411734693877551,0.8002354788069075,0.40011773940345374,0.5,0.44085133468592114,0.5883830455259027,0.38597374847374855,0.43894993894993906,0.369855634561517,RANDOM,0.45446136987490365
1,False,False,True,False,False,act + entity,0.4968602825745683,0.5178571428571428,0.5438034188034188,0.4198412698412698,0.4610675039246468,0.5538548752834468,0.6510989010989011,0.411734693877551,0.8002354788069075,0.40011773940345374,0.5,0.44085133468592114,0.5277080062794349,0.3897392290249434,0.38492063492063494,0.34383975812547235,MAJORITY,0.44085133468592114
2,False,False,True,True,True,act,0.565934065934066,0.5797619047619047,0.7155067155067155,0.5049300421923155,0.4610675039246468,0.5538548752834468,0.6510989010989011,0.411734693877551,0.8002354788069075,0.40011773940345374,0.5,0.44085133468592114,0.8002354788069075,0.40011773940345374,0.5,0.44085133468592114,RANDOM,0.5049300421923155
0,False,False,True,False,True,act + entity,0.46467817896389324,0.39821428571428574,0.3927045177045177,0.3601422387136673,0.4610675039246468,0.5538548752834468,0.6510989010989011,0.411734693877551,0.8002354788069075,0.40011773940345374,0.5,0.44085133468592114,0.6771585557299843,0.5970804988662132,0.6230158730158731,0.5357431861633543,LOGIT,0.5357431861633543
0,True,False,False,False,False,entity,0.6302197802197803,0.5420918367346939,0.5622710622710623,0.5163712853562478,0.4610675039246468,0.5538548752834468,0.6510989010989011,0.411734693877551,0.8002354788069075,0.40011773940345374,0.5,0.44085133468592114,0.6026687598116169,0.38676739926739934,0.44688644688644696,0.3740327440017843,RANDOM,0.5163712853562478
1,False,True,False,False,True,act,0.45808477237048667,0.46071428571428574,0.47481684981684985,0.3748437836673131,0.4610675039246468,0.5538548752834468,0.6510989010989011,0.411734693877551,0.8002354788069075,0.40011773940345374,0.5,0.44085133468592114,0.6999215070643643,0.4861721611721612,0.5421245421245421,0.48133051159366946,LOGIT,0.48133051159366946
1,False,False,True,False,True,act + entity,0.41773940345368915,0.4244897959183673,0.44261294261294254,0.34722222222222227,0.4610675039246468,0.5538548752834468,0.6510989010989011,0.411734693877551,0.8002354788069075,0.40011773940345374,0.5,0.44085133468592114,0.5277080062794349,0.3897392290249434,0.38492063492063494,0.34383975812547235,MAJORITY,0.44085133468592114
